Train Loss,epoch,step,Val Loss,Test Loss
,10,370,,0.024865662679076195
,10,370,,0.0243696141988039
,10,370,,0.025577884167432785
,10,370,,0.026267677545547485
,10,370,,0.028614534065127373
,10,370,,0.03014279715716839
,10,370,,0.030803721398115158
,10,370,,0.031295739114284515
,10,370,,0.02933356910943985
,10,370,,0.02593175135552883
,10,370,,0.03006811812520027
,10,370,,0.028048940002918243
,10,370,,0.028139587491750717
,10,370,,0.028303438797593117
,10,370,,0.028764786198735237
,10,370,,0.028998859226703644
,10,370,,0.02908509224653244
,10,370,,0.027006369084119797
,10,370,,0.025549937039613724
,10,370,,0.024872461333870888
,10,370,,0.02016911283135414
,10,370,,0.01852462813258171
,10,370,,0.022605150938034058
,10,370,,0.02409357763826847
,10,370,,0.025161853060126305
,10,370,,0.025763066485524178
,10,370,,0.027895217761397362
,10,370,,0.030599720776081085
,10,370,,0.03137275576591492
,10,370,,0.03222915157675743
,10,370,,0.0333661288022995
,10,370,,0.02808038704097271
,10,370,,0.02803594432771206
,10,370,,0.028198720887303352
,10,370,,0.028737246990203857
,10,370,,0.028722843155264854
,10,370,,0.028404319658875465
,10,370,,0.025249488651752472
,10,370,,0.02396632730960846
,10,370,,0.02451859787106514
,10,370,,0.023764649406075478
,10,370,,0.021671485155820847
,10,370,,0.022264907136559486
,10,370,,0.023374024778604507
,10,370,,0.0252012237906456
,10,370,,0.027717510238289833
,10,370,,0.028661565855145454
,10,370,,0.029660919681191444
,10,370,,0.03048023022711277
,10,370,,0.030550645664334297
,10,370,,0.030783558264374733
,10,370,,0.02704235166311264
,10,370,,0.02792023867368698
,10,370,,0.027619272470474243
,10,370,,0.027977492660284042
,10,370,,0.028687480837106705
,10,370,,0.02665933594107628
,10,370,,0.02521079033613205
,10,370,,0.02493758499622345
,10,370,,0.024711307138204575
,10,370,,0.024056309834122658
,10,370,,0.02296607568860054
,10,370,,0.022395499050617218
,10,370,,0.022203095257282257
,10,370,,0.023139286786317825
,10,370,,0.025878645479679108
,10,370,,0.02901206724345684
,10,370,,0.029307546094059944
,10,370,,0.029532521963119507
,10,370,,0.0295538529753685
,10,370,,0.02912537008523941
,10,370,,0.02148592658340931
,10,370,,0.01876661740243435
,10,370,,0.022807739675045013
,10,370,,0.023336360231041908
,10,370,,0.0237874835729599
,10,370,,0.022827059030532837
,10,370,,0.024026067927479744
,10,370,,0.024101465940475464
,10,370,,0.02370656281709671
,10,370,,0.02270725555717945
,10,370,,0.02301706373691559
,10,370,,0.02298830635845661
,10,370,,0.02349008060991764
,10,370,,0.02462089993059635
,10,370,,0.02742869406938553
,10,370,,0.02697446197271347
,10,370,,0.02728336490690708
,10,370,,0.02900574542582035
,10,370,,0.02905060164630413
,10,370,,0.03013184294104576
,10,370,,0.02181757614016533
,10,370,,0.019608790054917336
,10,370,,0.021885734051465988
,10,370,,0.023099331185221672
,10,370,,0.02378673106431961
,10,370,,0.02338077500462532
,10,370,,0.023021621629595757
,10,370,,0.022619282826781273
,10,370,,0.02212190069258213
,10,370,,0.022289525717496872
,10,370,,0.023022105917334557
,10,370,,0.0235581174492836
,10,370,,0.023591704666614532
,10,370,,0.02361367456614971
,10,370,,0.024262607097625732
,10,370,,0.025075038895010948
,10,370,,0.026544684544205666
,10,370,,0.02865166775882244
,10,370,,0.029748784378170967
,10,370,,0.030026039108633995
,10,370,,0.021937832236289978
,10,370,,0.02225993573665619
,10,370,,0.022651055827736855
,10,370,,0.02222560904920101
,10,370,,0.021699262782931328
,10,370,,0.02067209966480732
,10,370,,0.021699639037251472
,10,370,,0.022481687366962433
,10,370,,0.02320094406604767
,10,370,,0.023520829156041145
,10,370,,0.02375747077167034
,10,370,,0.02380993776023388
,10,370,,0.02398417890071869
,10,370,,0.024074159562587738
,10,370,,0.023861456662416458
,10,370,,0.02404291369020939
,10,370,,0.024842819198966026
,10,370,,0.02822747267782688
,10,370,,0.02904227003455162
,10,370,,0.02714231051504612
,10,370,,0.018926875665783882
,10,370,,0.020039424300193787
,10,370,,0.021960141137242317
,10,370,,0.022585244849324226
,10,370,,0.02239510603249073
,10,370,,0.02325826697051525
,10,370,,0.023578684777021408
,10,370,,0.023200463503599167
,10,370,,0.023038992658257484
,10,370,,0.022797711193561554
,10,370,,0.022507542744278908
,10,370,,0.023909827694296837
,10,370,,0.0239341352134943
,10,370,,0.02346574142575264
,10,370,,0.024351157248020172
,10,370,,0.024730399250984192
,10,370,,0.02587013877928257
,10,370,,0.028110073879361153
,10,370,,0.027545928955078125
,10,370,,0.026827163994312286
,10,370,,0.016490353271365166
,10,370,,0.0005647183861583471
,10,370,,0.005097118206322193
,10,370,,0.020226504653692245
,10,370,,0.02120947651565075
,10,370,,0.032891761511564255
,10,370,,0.05128156766295433
,10,370,,0.030607599765062332
,10,370,,0.02442735806107521
,10,370,,0.023912303149700165
,10,370,,0.02399439550936222
,10,370,,0.023300891742110252
,10,370,,0.02429991401731968
,10,370,,0.024328626692295074
,10,370,,0.02475084364414215
,10,370,,0.025705641135573387
,10,370,,0.025342479348182678
,10,370,,0.025924667716026306
,10,370,,0.02852889522910118
,10,370,,0.02768957056105137
,10,370,,0.024156667292118073
,10,370,,0.02670983411371708
,10,370,,0.04397197067737579
,10,370,,0.03407236561179161
,10,370,,0.03355981037020683
,10,370,,0.03637578338384628
,10,370,,0.05078314617276192
,10,370,,0.0554034449160099
,10,370,,0.056427981704473495
,10,370,,0.0566253699362278
,10,370,,0.05603902414441109
,10,370,,0.039137277752161026
,10,370,,0.039499517530202866
,10,370,,0.039714496582746506
,10,370,,0.036520108580589294
,10,370,,0.026889780536293983
,10,370,,0.02742975577712059
,10,370,,0.027013083919882774
,10,370,,0.027998417615890503
,10,370,,0.0382598340511322
,10,370,,0.024280451238155365
,10,370,,0.0242517851293087
,10,370,,0.028021765872836113
,10,370,,0.04836637154221535
,10,370,,0.05634456127882004
,10,370,,0.05608692020177841
,10,370,,0.011597373522818089
,10,370,,0.005891412030905485
,10,370,,0.0056693037040531635
,10,370,,0.005478625185787678
,10,370,,0.0053457110188901424
,10,370,,0.005269198212772608
,10,370,,0.030907534062862396
,10,370,,0.05105622112751007
,10,370,,0.03206723555922508
,10,370,,0.04447929561138153
,10,370,,0.04970148578286171
,10,370,,0.03163202852010727
,10,370,,0.04487057775259018
,10,370,,0.06123853102326393
,10,370,,0.05610757693648338
,10,370,,0.056644827127456665
,10,370,,0.057000767439603806
,10,370,,0.04380089044570923
,10,370,,0.007919874973595142
,10,370,,0.005136935971677303
,10,370,,0.004792409483343363
,10,370,,0.004589221905916929
,10,370,,0.004417111165821552
,10,370,,0.004312541801482439
,10,370,,0.0048369006253778934
,10,370,,0.01243305392563343
,10,370,,0.00422245729714632
,10,370,,0.004066861234605312
,10,370,,0.008649710565805435
,10,370,,0.03125607594847679
,10,370,,0.031528979539871216
,10,370,,0.03215605020523071
,10,370,,0.040629446506500244
,10,370,,0.05932781845331192
,10,370,,0.05719246715307236
,10,370,,0.057729944586753845
,10,370,,0.05801095813512802
,10,370,,0.037747252732515335
,10,370,,0.006282603368163109
,10,370,,0.004712746478617191
,10,370,,0.004463646095246077
,10,370,,0.004332214593887329
,10,370,,0.0041907113045454025
,10,370,,0.007271911017596722
,10,370,,0.0486702024936676
,10,370,,0.06789126247167587
,10,370,,0.029877062886953354
,10,370,,0.0037057294975966215
,10,370,,0.003573408117517829
,10,370,,0.007246294058859348
,10,370,,0.007630490232259035
,10,370,,0.007950498722493649
,10,370,,0.011158650740981102
,10,370,,0.011207695119082928
,10,370,,0.005815465468913317
,10,370,,0.00539762619882822
,10,370,,0.005162091460078955
,10,370,,0.005100934766232967
,10,370,,0.004866607952862978
,10,370,,0.004675264470279217
,10,370,,0.004498233553022146
,10,370,,0.004355462733656168
,10,370,,0.011869731359183788
,10,370,,0.06271559745073318
,10,370,,0.06990396231412888
,10,370,,0.059564173221588135
,10,370,,0.010525877587497234
,10,370,,0.0036367231514304876
,10,370,,0.0037269764579832554
,10,370,,0.003814010415226221
,10,370,,0.004098140634596348
,10,370,,0.004425490275025368
,10,370,,0.004612852819263935
,10,370,,0.004744458943605423
,10,370,,0.005135542247444391
,10,370,,0.004973535425961018
,10,370,,0.004925711080431938
,10,370,,0.004887946881353855
,10,370,,0.004732973407953978
,10,370,,0.005735201295465231
,10,370,,0.029516153037548065
,10,370,,0.030145443975925446
,10,370,,0.0635203942656517
,10,370,,0.019643235951662064
,10,370,,0.01983610726892948
,10,370,,0.02007906883955002
,10,370,,0.014324414543807507
,10,370,,0.00389060378074646
,10,370,,0.0040313852950930595
,10,370,,0.0041808923706412315
,10,370,,0.004366814158856869
,10,370,,0.004476426634937525
,10,370,,0.004569344688206911
,10,370,,0.004652750678360462
,10,370,,0.005121764726936817
,10,370,,0.004952481482177973
,10,370,,0.004926538094878197
,10,370,,0.011440999805927277
,10,370,,0.020056968554854393
,10,370,,0.005933984648436308
,10,370,,0.004754406865686178
,10,370,,0.004701114259660244
,10,370,,0.004413092043250799
,10,370,,0.023917410522699356
,10,370,,0.056295573711395264
,10,370,,0.009406721219420433
,10,370,,0.003872661152854562
,10,370,,0.004081965424120426
,10,370,,0.0042762295342981815
,10,370,,0.004427377600222826
,10,370,,0.004545942414551973
,10,370,,0.004632628057152033
,10,370,,0.004667645785957575
,10,370,,0.004714443348348141
,10,370,,0.025465896353125572
,10,370,,0.026220474392175674
,10,370,,0.026603005826473236
,10,370,,0.026949146762490273
,10,370,,0.011225753463804722
,10,370,,0.0049011134542524815
,10,370,,0.00486817816272378
,10,370,,0.004781140014529228
,10,370,,0.004471017979085445
,10,370,,0.004151832312345505
,10,370,,0.025032758712768555
,10,370,,0.0196263138204813
,10,370,,0.0039379168301820755
,10,370,,0.0041777873411774635
,10,370,,0.004424141254276037
,10,370,,0.004622763954102993
,10,370,,0.004697186406701803
,10,370,,0.004738129209727049
,10,370,,0.004781156778335571
,10,370,,0.004745665472000837
,10,370,,0.02643277496099472
,10,370,,0.026506805792450905
,10,370,,0.02665182575583458
,10,370,,0.024814652279019356
,10,370,,0.007658311165869236
,10,370,,0.005073005333542824
,10,370,,0.005009799730032682
,10,370,,0.004900211934000254
,10,370,,0.004522786475718021
,10,370,,0.004123395774513483
,10,370,,0.003911003470420837
,10,370,,0.003868263913318515
,10,370,,0.003999481443315744
,10,370,,0.004287948366254568
,10,370,,0.004532556980848312
,10,370,,0.004725345876067877
,10,370,,0.004757067188620567
,10,370,,0.00477504450827837
,10,370,,0.004784293472766876
,10,370,,0.004778302274644375
,10,370,,0.024609796702861786
,10,370,,0.024555345997214317
,10,370,,0.026129722595214844
,10,370,,0.026662403717637062
,10,370,,0.019464658573269844
,10,370,,0.005814175587147474
,10,370,,0.0049884323962032795
,10,370,,0.004846150521188974
,10,370,,0.004550643730908632
,10,370,,0.004259004257619381
,10,370,,0.0040277340449392796
,10,370,,0.003940770868211985
,10,370,,0.004019870888441801
,10,370,,0.004124097991734743
,10,370,,0.004367044661194086
,10,370,,0.004548227414488792
,10,370,,0.004637601785361767
,10,370,,0.0046716174110770226
,10,370,,0.004761561285704374
,10,370,,0.0044043040834367275
,10,370,,0.02088373340666294
,10,370,,0.019944999366998672
,10,370,,0.012773863971233368
,10,370,,0.010058924555778503
,10,370,,0.00625073304399848
,10,370,,0.008464355953037739
,10,370,,0.021106690168380737
,10,370,,0.02204994484782219
,10,370,,0.022768208757042885
,10,370,,0.023958327248692513
,10,370,,0.02394418604671955
,10,370,,0.02479701116681099
,10,370,,0.0250774547457695
,10,370,,0.024476133286952972
,10,370,,0.023986194282770157
,10,370,,0.026395168155431747
,10,370,,0.026900283992290497
,10,370,,0.026959946379065514
,10,370,,0.024808520451188087
,10,370,,0.023652805015444756
,10,370,,0.023457255214452744
,10,370,,0.023985605686903
,10,370,,0.025607367977499962
,10,370,,0.025234391912817955
,10,370,,0.02580089122056961
,10,370,,0.02770458720624447
,10,370,,0.02833441086113453
,10,370,,0.02829129435122013
,10,370,,0.027824867516756058
,10,370,,0.02763279899954796
,10,370,,0.02772616222500801
,10,370,,0.027689306065440178
,10,370,,0.027787642553448677
,10,370,,0.027460632845759392
,10,370,,0.027781281620264053
,10,370,,0.028599262237548828
,10,370,,0.02869546227157116
,10,370,,0.02894553542137146
,10,370,,0.02893102914094925
,10,370,,0.028698405250906944
,10,370,,0.02804526872932911
,10,370,,0.028904136270284653
,10,370,,0.02977786585688591
,10,370,,0.028613971546292305
,10,370,,0.02768184244632721
,10,370,,0.030250882729887962
,10,370,,0.030064526945352554
,10,370,,0.027849959209561348
,10,370,,0.0030200781766325235
,10,370,,0.005350505001842976
,10,370,,0.02109173685312271
,10,370,,0.020904917269945145
,10,370,,0.019984997808933258
,10,370,,0.028721537441015244
,10,370,,0.016829274594783783
,10,370,,0.021358508616685867
,10,370,,0.02136210724711418
,10,370,,0.02207026816904545
,10,370,,0.022305050864815712
,10,370,,0.021549835801124573
,10,370,,0.022500712424516678
,10,370,,0.024456456303596497
,10,370,,0.02453560195863247
,10,370,,0.025527646765112877
,10,370,,0.02777281031012535
,10,370,,0.02756991796195507
,10,370,,0.027084490284323692
,10,370,,0.02683107741177082
,10,370,,0.026615114882588387
,10,370,,0.026449894532561302
,10,370,,0.02599409408867359
,10,370,,0.02501527965068817
,10,370,,0.025477590039372444
,10,370,,0.025003090500831604
,10,370,,0.024584075435996056
,10,370,,0.025224389508366585
,10,370,,0.026964733377099037
,10,370,,0.027275366708636284
,10,370,,0.027309998869895935
,10,370,,0.02749079093337059
,10,370,,0.02785281464457512
,10,370,,0.028093863278627396
,10,370,,0.02838900312781334
,10,370,,0.028069524094462395
,10,370,,0.028278129175305367
,